scenario,time_days,generated_h2_kg,dissolved_reactor_h2_kg,free_reactor_h2_kg,retained_separator_h2_kg,uncollected_separator_h2_kg,collected_h2_kg,remaining_reactive_fe_kg,water_remaining_kg,salt_kg,salt_molality,free_h2_volume_m3_ideal,gross_electricity_kwh,average_gross_power_kw,initial_pump_electricity_kwh,sensible_heat_kwh_thermal,heater_electricity_kwh,standalone_balance_kwh,warm_pressurized_balance_kwh,h2_ledger_error_kg
accelerated_target,1.0721873415174519,1.5627055403106163,1.273169672694157,0.2895358676164594,0.10800172900017423,0.14547038113104416,1.309233430179398,461.99765926113696,19986.034596371686,5259.852,4.503144411465135,0.03215842680092157,21.818375113939666,0.8478919008633177,101.95096961063628,765.4792633333333,805.767645614035,-885.9002401107316,17.534720928618814,4.297106670492212e-17
accelerated_target,1.1414058050718479,1.6509031642606813,1.273088907664541,0.3778142565961402,0.107994879131877,0.1542908285128804,1.388617456615924,454.6677641639714,19985.246402188106,5259.852,4.5033220100877145,0.04196340928366861,23.141309914504372,0.8447663768251008,101.95096961063628,765.4792633333333,805.767645614035,-884.5773053101669,18.85765572918352,-1.2891320011476637e-16
accelerated_target,1.2150928866664925,1.7432574586268397,1.2730043386371532,0.4702531199896866,0.10798770663762695,0.16352697519892123,1.4717427767902915,446.99241805872987,19984.421061159766,5259.852,4.50350799378008,0.05223049103237821,24.526593375210208,0.841039727783586,101.95096961063628,765.4792633333333,805.767645614035,-883.1920218494611,20.242939189889356,8.594213340984425e-17
accelerated_target,1.2935370721498758,1.8398613266362742,1.2729158808732268,0.5669454457630474,0.10798020433051518,0.17318811223057584,1.5586930100751832,438.96389997880414,19983.55774304,5259.852,4.503702551731348,0.0629700001170092,25.97561901290293,0.8367115888469508,101.95096961063628,765.4792633333333,805.767645614035,-881.7429962117684,21.691964827582076,-5.729475560656283e-17
accelerated_target,1.3770454714918658,1.9407957435787704,1.2728234605811592,0.6679722829976111,0.10797236595208538,0.18328233776266845,1.6495410398640165,430.57548026013984,19982.655724178334,5259.852,4.503905849266224,0.07419093856889049,27.48960142933383,0.8317808549304264,101.95096961063628,765.4792633333333,805.767645614035,-880.2290137953374,23.20594724401298,1.0026582231148495e-16
accelerated_target,1.4659450211230938,2.046127562517368,1.2727270169249574,0.7734005455924107,0.10796418634267516,0.19381633761746925,1.744347038557224,421.8216029034132,19981.71440713015,5259.852,4.504118023420701,0.0859007384403675,29.069543397556135,0.8262458396770029,101.95096961063628,765.4792633333333,805.767645614035,-878.6490718271152,24.785889212235283,-7.161844450820353e-17
accelerated_target,1.5605837638951798,2.155907146595941,1.2726265041908338,0.8832806424051074,0.10795566162516981,0.2047951484970771,1.8431563364736943,412.69808234732665,19980.733341816016,5259.852,4.504339178164521,0.09810499858719708,30.716200347334112,0.8201044447268033,101.95096961063628,765.4792633333333,805.767645614035,-877.0024148773372,26.43254616201326,-1.0026582231148495e-16
accelerated_target,1.66133221167286,2.2701658351055958,1.2725218941052787,0.997643941000317,0.10794678940160397,0.2162219045703991,1.9459971411335923,403.2023140578129,19979.712248166627,5259.852,4.504569379284156,0.11080720296989482,32.430042356991315,0.8133543401978647,101.95096961063628,765.4792633333333,805.767645614035,-875.2885728676799,28.146388171670463,5.729475560656283e-17
accelerated_target,1.7685847958925833,2.3889132557249027,1.27241317829314,1.1165000774317626,0.10793756896163662,0.22809756867632655,2.052878118086939,393.3334979013673,19978.65104014247,5259.852,4.504808648950615,0.12400842185423075,34.21121383791884,0.8059931571034469,101.95096961063628,765.4792633333333,805.767645614035,-873.5074013867525,29.92755965259799,2.7215008913117343e-16
accelerated_target,1.882761411766533,2.5121345015747267,1.272300370858529,1.2398341307161975,0.10792800150144444,0.24042065000732815,2.163785850065954,383.09287275331764,19977.5498509616,5259.852,4.505056960008934,0.13770699798319044,36.05949119134912,0.798018692251516,101.95096961063628,765.4792633333333,805.767645614035,-871.6591240333222,31.775837006028265,-1.4323688901640707e-17
accelerated_target,2.004309062177647,2.6397871989854895,1.2721835110647366,1.3676036879207527,0.10791809035101145,0.25318691086344774,2.27868219777103,372.48396018872444,19976.409059304056,5259.852,4.505314230040875,0.15189822059949082,37.974238825854215,0.7894291259443595,101.95096961063628,765.4792633333333,805.767645614035,-869.744376398817,33.690584640533366,1.1458951121312565e-16
accelerated_target,2.1337036077015092,2.771798500196506,1.2720626660817311,1.4997358341147746,0.10790784120715154,0.26638906589893535,2.397501593090419,361.5128144119979,19975.229316187164,5259.852,4.505580315269143,0.16657399112287852,39.95436404885183,0.7802232525142025,101.95096961063628,765.4792633333333,805.767645614035,-867.7642511758195,35.67070986353098,-1.8620795572132918e-16
accelerated_target,2.2714516296064726,2.908062044590914,1.271937933761246,1.6361241108296682,0.10789726236887004,0.2800164782222043,2.52014830399984,350.18827480144705,19974.011572122014,5259.852,4.505855004390513,0.18172248532964744,41.99827148615733,0.7704007233880927,101.95096961063628,765.4792633333333,805.767645614035,-865.720343738514,37.71461730083648,0.0
accelerated_target,2.418092413125674,3.048434942464568,1.2718094453899587,1.7766254970746094,0.10788636497086793,0.2940548577493699,2.64649371974433,338.52221658108544,19972.757104068554,5259.852,4.50613801244629,0.19732781803741134,44.10381783953925,0.7599623019668114,101.95096961063628,765.4792633333333,805.767645614035,-863.6147973851321,39.820163654218405,1.5756057791804777e-16
accelerated_target,2.5742000587654883,3.1927348466189778,1.2716773683609766,1.9210574782580012,0.10787516321011704,0.308485968340886,2.7763737150679746,326.52979419358763,19971.46754160585,5259.852,4.506428974861572,0.2133697175534703,46.2682679616078,0.7489101291237105,101.95096961063628,765.4792633333333,805.767645614035,-861.4503472630635,41.98461377628695,1.8620795572132918e-16
accelerated_target,2.7403857299162073,3.340737189063611,1.2715419086928919,2.069195280370719,0.10786367455950788,0.3232873514504102,2.9095861630536928,314.22967095139984,19970.144891626787,5259.852,4.506727441809187,0.2298232184786194,48.48825340728979,0.7372479975774009,101.95096961063628,765.4792633333333,805.767645614035,-859.2303618173815,44.20459922196894,-1.2891320011476637e-16
accelerated_target,2.917300045564378,3.4921726725221154,1.2714033133143776,2.220769359207738,0.10785191996161195,0.3384320752560503,3.0458886773044536,301.6442275117007,19968.791560755682,5259.852,4.507032873079583,0.24665838283778732,50.75973480727872,0.7249816327665797,101.95096961063628,765.4792633333333,805.767645614035,-856.9588804173926,46.47608062195787,-2.5782640022953274e-16
accelerated_target,3.0,3.560867024941892,1.2713404456688024,2.28952657927309,0.10784658800957095,0.34530204369323203,3.107718393239089,295.93520299999994,19968.177661122143,5259.852,4.50717143684219,0.25429517080022207,51.79012702332942,0.7193073197684642,101.95096961063628,765.4792633333333,805.767645614035,-855.9284882013419,47.50647283800857,1.0026582231148495e-16
accelerated_target,3.1056356274742942,3.6467251188567484,1.2712618720209903,2.375463246835758,0.10783992399464352,0.3538885194862104,3.1849966753758947,288.7997406887387,19967.410374576244,5259.852,4.507344633663343,0.26384006088959105,53.07796959513928,0.712118977158547,101.95096961063628,765.4792633333333,805.767645614035,-854.6406456295321,48.79431540981843,-2.148553335246106e-16
accelerated_target,3.3061298118108886,3.804029788421372,1.2711179190000275,2.532911869421345,0.10782771500178705,0.36962020734195844,3.3265818660776265,275.726523128413,19966.004592650974,5259.852,4.50766199027756,0.28132770428937787,55.43748679818364,0.6986704741615809,101.95096961063628,765.4792633333333,805.767645614035,-852.2811284264876,51.15383261286279,2.43502711327892e-16
accelerated_target,3.5195675358200647,3.96367229504736,1.27097183380959,2.6927004612377705,0.10781532517423469,0.38558569698731254,3.4702712728858134,262.4590134812193,19964.57791821759,5259.852,4.507984109089298,0.2990752454691731,57.832070762642076,0.6846493469967269,101.95096961063628,765.4792633333333,805.767645614035,-849.8865444620292,53.54841657732123,-3.7241591144265836e-16
accelerated_target,3.746784410867858,4.125188250026415,1.2708240416901655,2.8543642083362504,0.10780279057761304,0.4017385459448802,3.6156469135039226,249.03580598999162,19963.13450137065,5259.852,4.508310054907494,0.3170310580606408,60.254755813542864,0.6700718670340466,101.95096961063628,765.4792633333333,805.767645614035,-847.4638594111284,55.971101628222016,-2.7215008913117343e-16
accelerated_target,3.9886699938694123,4.288063774092718,1.2706750130819802,3.017388761010738,0.10779015111104948,0.4180273622981668,3.762246260683502,235.49960794028232,19961.67893448611,5259.852,4.508638792126577,0.3351380138139786,62.69783393429056,0.6549576052361769,101.95096961063628,765.4792633333333,805.767645614035,-845.0207812903807,58.41417974896971,-3.2944484473773624e-16
accelerated_target,4.246171269915459,4.451737017892555,1.2705252622200982,3.1812117556724564,0.10777745038802009,0.43439595675045334,3.909563610754081,221.89711329774133,19960.216238633402,5259.852,4.508969187708657,0.353333651630829,65.15287757321676,0.6393296595102755,101.95096961063628,765.4792633333333,805.767645614035,-842.5657376514546,60.86922338789591,7.161844450820353e-17
accelerated_target,4.520296359730822,4.615600827511897,1.2703753446829105,3.3452254828289862,0.10776473552843176,0.45078360919834637,4.057052482785118,208.27878118244845,19958.75183975442,5259.852,4.509300016483766,0.37155047389374973,67.61077962561399,0.6232148499886568,101.95096961063628,765.4792633333333,805.767645614035,-840.1078355990574,63.32712544029314,3.8673960034429905e-16
accelerated_target,4.812118466479695,4.779006680986546,1.2702258537794726,3.5087808272070737,0.10775205685222479,0.46712546241343206,4.20412916172089,194.69850871490308,19957.291533484215,5259.852,4.509629969026538,0.3897163840912718,70.06181248007863,0.6066438735880737,101.95096961063628,765.4792633333333,805.767645614035,-837.6568027445927,65.77815829475777,-3.1512115583609555e-16
accelerated_target,5.122780077369489,4.94127000301567,1.2700774156782901,3.67119258733738,0.1077394674662336,0.4833530535549435,4.350177481994493,181.21318932280172,19955.841437655054,5259.852,4.509957662330254,0.4077552776582614,72.49570773743822,0.5896514086958444,101.95096961063628,765.4792633333333,805.767645614035,-835.2229074872331,68.21205355211737,-7.161844450820353e-17
accelerated_target,5.453497436502585,5.101676937099385,1.2699306832057877,3.831746253893597,0.1077270227382212,0.4993949914361162,4.494554922925047,167.88214992476455,19954.407931776004,5259.852,4.51028165344266,0.4255877948385065,74.90175779054591,0.5722761605637734,101.95096961063628,765.4792633333333,805.767645614035,-832.8168574341254,70.61810360522506,4.87005422655784e-16
accelerated_target,5.805565306487227,5.259492616003744,1.2697863282777084,3.9897062877260354,0.10771477965496815,0.5151777836348774,4.636600052713899,154.7664635916288,19952.99758312239,5259.852,4.510600456150416,0.443132240116701,77.26893987847711,0.5545608380299591,101.95096961063628,765.4792633333333,805.767645614035,-830.4496753461942,72.98528569315626,-2.864737780328141e-16
accelerated_target,6.180362037449388,5.413970922175424,1.2696450329716993,4.144325889203724,0.10770279606511733,0.5306268126110305,4.775641313499276,141.92813838156047,19951.617059510067,5259.852,4.51091256069898,0.4603056672884069,79.58606248946542,0.5365520526091373,101.95096961063628,765.4792633333333,805.767645614035,-828.1325527352059,75.30240830414456,4.583580448525026e-16
accelerated_target,6.579354963290791,5.564365669392957,1.2695074793043875,4.294858190088569,0.10769112981214343,0.5456674539580812,4.911007085622732,129.4291880595724,19950.273029368564,5259.852,4.5112164564120025,0.4770251225290687,81.84193308190282,0.5183001318678916,101.95096961063628,765.4792633333333,805.767645614035,-825.8766821427685,77.55827889658197,5.443001782623469e-16
accelerated_target,7.004106146319531,5.709943066217724,1.2693743378407627,4.440568728376961,0.10767983776828717,0.5602263228449436,5.042036905604493,117.33059628970645,19948.972050359163,5259.852,4.511510656930297,0.4932090299607978,84.02554503189887,0.49985884039876155,101.95096961063628,765.4792633333333,805.767645614035,-823.6930701927724,79.74189084657802,2.148553335246106e-16
accelerated_target,7.456278492743608,5.849995242322876,1.269246255336147,4.5807489869867295,0.10766897478644037,0.5742326267536434,5.168093640782793,105.69119249395635,19947.720448494398,5259.852,4.5117937276283095,0.508778695379274,86.12628052364524,0.4812850036799114,101.95096961063628,765.4792633333333,805.767645614035,-821.5923347010261,81.84262633832438,1.5756057791804777e-16
accelerated_target,7.937642262969577,5.98385453330414,1.269123841688921,4.71473069161522,0.10765859259357505,0.5876195940710565,5.288576346639509,94.56646467556135,19946.524190479224,5259.852,4.51206431459163,0.5236598943009411,88.13412481674742,0.4626380326850318,101.95096961063628,765.4792633333333,805.767645614035,-819.5844904079239,83.85047063142656,-5.729475560656283e-17
accelerated_target,8.450082002194245,6.110908132170213,1.2690076565618498,4.841900475608362,0.10764873865606502,0.6003259393514145,5.402933454162733,84.00734176843031,19945.388752775303,5259.852,4.512321174360512,0.537784500773704,90.03988601362194,0.4439793502903342,101.95096961063628,765.4792633333333,805.767645614035,-817.6787292110494,85.75623182830108,1.4323688901640706e-16
accelerated_target,8.995603918422743,6.230612631767139,1.268898196106293,4.961714435660846,0.10763945505373297,0.6122973176713405,5.510675859042066,74.05898505078291,19944.318991639968,5259.852,4.5125632034728875,0.5510921040623589,91.83541319093602,0.42537172426920894,101.95096961063628,765.4792633333333,805.767645614035,-815.8832020337353,87.55175900561517,-7.018607561803947e-16
accelerated_target,9.576343736798028,6.342507908574387,1.2687958802908348,5.073712028283552,0.10763077740516024,0.6234877131169224,5.611389418052303,64.75963429582613,19943.31901905114,5259.852,4.512789466689382,0.5635315521137753,93.51380465184162,0.4068785158773845,101.95096961063628,765.4792633333333,805.767645614035,-814.2048105728297,89.23015046652077,6.732133783771132e-16
accelerated_target,10.194575060991603,6.446229742314081,1.2687010413868567,5.177528700927224,0.10762273389111933,0.6338607008422962,5.704746307580666,56.13955898599632,19942.392089929897,5259.852,4.512999222668296,0.5750623544817545,95.06959721583179,0.38856285756171816,101.95096961063628,765.4792633333333,805.767645614035,-812.6490180088394,90.78594303051094,-4.010632892459398e-16
accelerated_target,10.852718274390392,6.541520535922822,1.2686139141907797,5.272906621732042,0.10761534442529738,0.6433905191497523,5.790514672347772,48.220167401556594,19941.540506339465,5259.852,4.513191945797206,0.5856558740683808,96.49892701467562,0.37048677796230134,101.95096961063628,765.4792633333333,805.767645614035,-811.2196882099956,92.21527282935476,-4.297106670492212e-17
accelerated_target,11.553350015928064,6.628237504853196,1.268534628558608,5.3597028762945875,0.10760862002113197,0.6520628884832063,5.868565996348858,41.01332602719392,19940.76554430004,5259.852,4.513367342896522,0.595296237529813,97.79965232915372,0.3527102968486842,101.95096961063628,765.4792633333333,805.767645614035,-809.9189628955176,93.51599814383286,-1.1458951121312565e-16
accelerated_target,12.299213267658759,6.706357750637372,1.2684632047864843,5.437894545850888,0.10760256240002358,0.6598755188237347,5.938879669413614,34.52093790019628,19940.067408447972,5259.852,4.513525363603829,0.6039808993044262,98.97142969077788,0.33529051661318776,101.95096961063628,765.4792633333333,805.767645614035,-808.7471855338935,94.68777550545703,-1.1458951121312565e-16
accelerated_target,13.093228093566237,6.775979726352353,1.2683995522863674,5.507580174065986,0.10759716387901598,0.6668382562473336,6.001544306226004,28.734820819115384,19939.44521893934,5259.852,4.513666203436499,0.6117208045274987,100.01573586325635,0.3182807400784093,101.95096961063628,765.4792633333333,805.767645614035,-807.702879361415,95.7320816779355,-3.2944484473773624e-16
accelerated_target,13.938503071650985,6.837320743053154,1.268343471876938,5.568977271176216,0.10759240756509275,0.6729728335488059,6.056755501939255,23.636914578184065,19938.897033734196,5259.852,4.513790298817979,0.6185401118190702,100.93583043981769,0.30172964629270765,101.95096961063628,765.4792633333333,805.767645614035,-806.7827847848536,96.65217625449684,1.5756057791804777e-16
accelerated_target,14.838347464052072,6.890710354011805,1.268294661838523,5.622415692173282,0.10758826786870956,0.6783122086143094,6.104809877528786,19.199830787503245,19938.419907719497,5259.852,4.513898313735231,0.6244754578062122,101.73665660901722,0.28568055634083744,101.95096961063628,765.4792633333333,805.767645614035,-805.9819586156541,97.45300242369636,1.0026582231148495e-16
accelerated_target,15.79628417284993,6.936579680079742,1.2682527276741458,5.668326952405597,0.10758471133165202,0.6828994968748089,6.146095471873281,15.387740016826523,19938.009988104972,5259.852,4.513991118155426,0.6295747704187509,102.42468103876821,0.27017081970563467,101.95096961063628,765.4792633333333,805.767645614035,-805.293934185903,98.14102685344736,2.291790224262513e-16
accelerated_target,16.816063532272164,6.975446991318219,1.268217195288966,5.707229796029253,0.10758169774481591,0.6867865293573401,6.181078764216063,12.157570072019158,19937.662643275515,5259.852,4.514069758841806,0.633895665993168,103.00767760566069,0.25523134820855436,101.95096961063628,765.4792633333333,805.767645614035,-804.7109376190106,98.72402342033983,3.8673960034429905e-16
accelerated_target,17.90167799129909,7.007900118344579,1.2681875270645293,5.73971259128005,0.1075791815115029,0.6900320936833074,6.210288843149768,9.460467746304737,19937.37261997539,5259.852,4.514135423733235,0.6375034939350445,103.49446357109088,0.2408863190119971,101.95096961063628,765.4792633333333,805.767645614035,-804.2241516535804,99.21080938577002,3.1512115583609555e-16
accelerated_target,19.057377744151562,7.034576508318864,1.2681631400837146,5.766413368235149,0.1075771131931228,0.6926999395125739,6.234299455613167,7.243456319859832,19937.134221541568,5259.852,4.514189401541836,0.6404691195354476,103.89460042779342,0.2271530607520168,101.95096961063628,765.4792633333333,805.767645614035,-803.8240147968779,99.61094624247256,3.1512115583609555e-16
accelerated_target,20.287687369854638,7.056141939451289,1.2681434255804769,5.7879985138708125,0.10757544115877318,0.6948566498292515,6.253709848463266,5.451204546554373,19936.941498125405,5259.852,4.514233038626429,0.6428665576546904,104.21807462464032,0.21404212795979188,101.95096961063628,765.4792633333333,805.767645614035,-803.500540600031,99.93442043931947,-5.013291115574247e-16
accelerated_target,21.5974235460212,7.073269039203083,1.2681277685684493,5.805141270634635,0.10757411324998885,0.6965694925953093,6.269125433357785,4.027811955270758,19936.788438668682,5259.852,4.514267695464893,0.6447705845826619,104.47497534690748,0.20155755910013484,101.95096961063628,765.4792633333333,805.767645614035,-803.2436398777638,100.19132116158663,-1.4323688901640707e-17
accelerated_target,22.991713906205227,7.086616793975777,1.2681155665633685,5.818501227412408,0.10757307836863626,0.6979043715607139,6.2811393440464265,2.9185117509713026,19936.669154019,5259.852,4.514294705134184,0.6462544601233278,104.6751871685337,0.18969730355095984,101.95096961063628,765.4792633333333,805.767645614035,-803.0434280561376,100.39153298321284,2.864737780328141e-16
accelerated_target,24.476017114651434,7.09681217892677,1.2681062463681936,5.828705932558576,0.1075722879005001,0.6989239891026269,6.290315901923643,2.0711975171058747,19936.57804109829,5259.852,4.514315336085729,0.6473878853744706,104.82811450555751,0.17845379352115362,101.95096961063628,765.4792633333333,805.767645614035,-802.8905007191138,100.54446032023665,-2.005316446229699e-16
accelerated_target,26.056144237034268,7.104434873663751,1.2680992780384523,5.8363355956252985,0.10757169689971857,0.6996863176764031,6.297176859087629,1.4376934579554952,19936.509919493812,5259.852,4.514330761172921,0.6482353035657528,104.94245235669533,0.16781462912360148,101.95096961063628,765.4792633333333,805.767645614035,-802.7761628679759,100.65879817137447,1.1458951121312565e-16
accelerated_target,27.738281490852877,7.110005774198812,1.2680941853785863,5.841911588820226,0.10757126497900343,0.7002434509219806,6.3021910582978276,0.9747091428467145,19936.460134123157,5259.852,4.514342034369301,0.6488546229284199,105.02601398653329,0.1577633393600333,101.95096961063628,765.4792633333333,805.767645614035,-802.692601238138,100.74235980121243,5.299764893607062e-16
accelerated_target,29.5290144645502,7.113979688216659,1.2680905526154445,5.845889135601215,0.10757095687563564,0.7006408731341023,6.305767858206921,0.64444658506545,19936.42462051435,5259.852,4.514350075960513,0.649296404625647,105.08562135701833,0.14828017920472533,101.95096961063628,765.4792633333333,805.767645614035,-802.632993867653,100.80196717169747,6.159186227705504e-16
accelerated_target,30.0,7.114779231475695,1.268089821711581,5.846689409764114,0.10757089488592336,0.700720833658977,6.306487502930794,0.5779984433593794,19936.417475249906,5259.852,4.514351693915451,0.6493852901868733,105.09761423634167,0.14596890866158566,101.95096961063628,765.4792633333333,805.767645614035,-802.6210009883296,100.81396005102081,3.0079746693445486e-16
accelerated_target,31.435353900174317,7.116742244993548,1.2680880272201314,5.848654217773416,0.10757074269079313,0.7009171502302753,6.3082543520724785,0.4148570511567278,19936.399932420885,5259.852,4.514355666272555,0.6496035192272515,105.12705877728784,0.13934292356403333,101.95096961063628,765.4792633333333,805.767645614035,-802.5915564473835,100.84340459196699,2.291790224262513e-16
accelerated_target,33.464763140521455,7.118610705179883,1.2680863191657625,5.85052438601412,0.10757059782659929,0.7011040107353281,6.309936096617955,0.2595737618152947,19936.383234584988,5259.852,4.51435944729789,0.6498112367337877,105.15508505013821,0.13092762254706397,101.95096961063628,765.4792633333333,805.767645614035,-802.5635301745331,100.87143086481736,3.7241591144265836e-16
accelerated_target,35.62518734821667,7.119838061143197,1.268085197177876,5.851752863965322,0.10757050266811151,0.7012267558475085,6.311040802627578,0.157571122117523,19936.372266094135,5259.852,4.514361930984974,0.6499476824135423,105.17349497578859,0.12300928875097945,101.95096961063628,765.4792633333333,805.767645614035,-802.5451202488828,100.88984079046773,-5.729475560656282e-16
accelerated_target,37.92508461112511,7.120619610633143,1.2680844827243594,5.852535127908784,0.10757044207359258,0.7013049168559549,6.311744251703595,0.0926183998334467,19936.365281634302,5259.852,4.514363512536031,0.6500345675997263,105.18521795464041,0.11556249536991245,101.95096961063628,765.4792633333333,805.767645614035,-802.533397270031,100.90156376931955,5.586238671639875e-16
accelerated_target,40.37345905587206,7.12110108684574,1.2680840425829354,5.8530170442628044,0.10757040474414113,0.7013530682101596,6.312177613891439,0.052604055091982925,19936.360978834142,5259.852,4.514364486856473,0.650088093513191,105.19243993550083,0.10856187290220272,101.95096961063628,765.4792633333333,805.767645614035,-802.5261752891705,100.90878575017997,4.297106670492212e-17
accelerated_target,42.979896099111755,7.121387440933705,1.2680837808124104,5.853303660121295,0.10757038254275414,0.7013817058390949,6.312435352551856,0.02880584680215159,19936.358419778506,5259.852,4.514365066325884,0.6501199276178259,105.19673515027668,0.10198250102374679,101.95096961063628,765.4792633333333,805.767645614035,-802.5218800743946,100.91308096495582,5.156528004590655e-16
accelerated_target,45.754599974553535,7.121551485211902,1.2680836308513814,5.85346785436052,0.10757036982419901,0.7013981115387701,6.312583003848932,0.01517251637194299,19936.356953766837,5259.852,4.514365398287831,0.6501381644893635,105.19919575914244,0.09580019988668632,101.95096961063628,765.4792633333333,805.767645614035,-802.5194194655288,100.91554157382159,7.448318228853167e-16
accelerated_target,48.70843368266493,7.121641788657051,1.2680835483005162,5.853558240356534,0.10757036282286186,0.7014071425834186,6.31266428325077,0.007667611475296553,19936.3561467536,5259.852,4.514365581026975,0.6501482035614156,105.20055028037407,0.08999173100575938,101.95096961063628,765.4792633333333,805.767645614035,-802.5180649442972,100.91689609505322,-3.43768533639377e-16
accelerated_target,51.85296151945471,7.121689434274885,1.2680835047452912,5.853605929529595,0.10757035912883858,0.7014119075146046,6.312707167631443,0.0037078973137560046,19936.355720959826,5259.852,4.514365677443229,0.6501535003448284,105.20126494857799,0.08453492165301842,101.95096961063628,765.4792633333333,805.767645614035,-802.5173502760933,100.91761076325713,-5.729475560656283e-17
accelerated_target,55.20049435083673,7.121713463302729,1.268083482779164,5.853629980523565,0.1075703572658386,0.7014143106036889,6.312728795433201,0.001710901867719408,19936.35550622003,5259.852,4.5143657260686645,0.6501561716619798,105.2016253758943,0.07940872828908796,101.95096961063628,765.4792633333333,805.767645614035,-802.516989848777,100.91797119057344,6.732133783771132e-16
accelerated_target,58.76413780982438,7.121725013464614,1.268083472220588,5.853641541244027,0.1075703563703404,0.7014154657094273,6.312739191384846,0.0007509953398333823,19936.355402999896,5259.852,4.514365749441715,0.6501574556983439,105.20179862442846,0.07459325431105057,101.95096961063628,765.4792633333333,805.767645614035,-802.5168166002428,100.9181444391076,-4.297106670492212e-17
accelerated_target,62.557843605248216,7.121730288710969,1.2680834673982238,5.853646821312745,0.10757035596134407,0.7014159932749624,6.312743939474663,0.00031258214161389785,19936.355355856693,5259.852,4.514365760116768,0.6501580421497042,105.20187775134525,0.07006973578937395,101.95096961063628,765.4792633333333,805.767645614035,-802.5167374733261,100.9182235660244,-1.4323688901640706e-16
accelerated_target,66.59646414287093,7.121732570521142,1.268083465312307,5.853649105208834,0.1075703557844325,0.7014162214736708,6.3127459932630385,0.00012294631642370405,19936.35533546488,5259.852,4.514365764734268,0.6501582958195027,105.20191197772853,0.06582050647115717,101.95096961063628,765.4792633333333,805.767645614035,-802.5167032469428,100.91825779240767,-2.291790224262513e-16
accelerated_target,70.89581067274219,7.121733502030977,1.2680834644607677,5.853650037570209,0.10757035571221141,0.7014163146318764,6.312746831686889,4.55307459610799e-05,19936.35532714027,5259.852,4.5143657666192825,0.6501583993758436,105.20192595006199,0.06182895067645943,101.95096961063628,765.4792633333333,805.767645614035,-802.5166892746093,100.91827176474114,-2.148553335246106e-16
accelerated_target,75.47271519044087,7.121733859599885,1.2680834641338965,5.853650395465989,0.10757035568448865,0.7014163503915395,6.312747153523857,1.581404301920884e-05,19936.355323944794,5259.852,4.514365767342863,0.6501584391269297,105.20193131347507,0.05807945021810103,101.95096961063628,765.4792633333333,805.767645614035,-802.5166839111962,100.91827712815422,7.018607561803947e-16
accelerated_target,80.34509633454878,7.121733988154522,1.2680834640163783,5.853650524138144,0.10757035567452164,0.7014163632479998,6.312747269232,5.130172421970656e-06,19936.35532279594,5259.852,4.514365767603008,0.6501584534184028,105.20193324175128,0.054557329383499414,101.95096961063628,765.4792633333333,805.767645614035,-802.51668198292,100.91827905643042,-8.594213340984425e-17
accelerated_target,85.5320295383455,7.121734031262187,1.2680834639769714,5.853650567285215,0.10757035567117947,0.7014163675591005,6.312747308031907,1.547596766897641e-06,19936.3553224107,5259.852,4.514365767690241,0.6501584582107002,105.20193388835173,0.051248800428025564,101.95096961063628,765.4792633333333,805.767645614035,-802.5166813363196,100.91827970303088,-6.015949338689097e-16
accelerated_target,91.05382171036875,7.12173404468452,1.2680834639647016,5.853650580719819,0.10757035567013883,0.701416368901438,6.312747320112943,4.3209851772417096e-07,19936.35532229075,5259.852,4.514365767717402,0.6501584597028667,105.2019340896822,0.048140910925699935,101.95096961063628,765.4792633333333,805.767645614035,-802.5166811349891,100.91827990436134,3.7241591144265836e-16
accelerated_target,96.93209073621607,7.121734048546892,1.2680834639611704,5.85365058458572,0.10757035566983937,0.7014163692877051,6.312747323589347,1.1110599518815434e-07,19936.355322256233,5259.852,4.514365767725218,0.650158460132248,105.20193414761647,0.04522149362016813,101.95096961063628,765.4792633333333,805.767645614035,-802.5166810770548,100.91827996229561,-5.156528004590655e-16
accelerated_target,103.189850112838,7.121734049568884,1.2680834639602365,5.853650585608648,0.10757035566976011,0.7014163693899123,6.312747324509211,2.617061014234423e-08,19936.3553222471,5259.852,4.514365767727287,0.6501584602458634,105.201934162946,0.042479119008922143,101.95096961063628,765.4792633333333,805.767645614035,-802.5166810617253,100.91827997762515,1.2891320011476637e-16
accelerated_target,109.8515990466672,7.121734049816221,1.2680834639600103,5.853650585856212,0.10757035566974095,0.7014163694146479,6.312747324731832,5.6149915667447205e-09,19936.35532224489,5259.852,4.514365767727787,0.6501584602733601,105.20193416665599,0.03990305067610807,101.95096961063628,765.4792633333333,805.767645614035,-802.5166810580154,100.91827998133513,1.5756057791804777e-16
accelerated_target,116.94341836831892,7.121734049870659,1.2680834639599605,5.853650585910698,0.10757035566973674,0.7014163694200921,6.31274732478083,1.0908325430136756e-09,19936.355322244402,5259.852,4.514365767727897,0.6501584602794118,105.20193416747252,0.03748320328587382,101.95096961063628,765.4792633333333,805.767645614035,-802.5166810571988,100.91827998215166,1.4323688901640707e-17
accelerated_target,124.49307263936984,7.121734049881491,1.2680834639599503,5.853650585921541,0.10757035566973587,0.7014163694211752,6.312747324790579,1.9061761577177095e-10,19936.355322244304,5259.852,4.514365767727919,0.6501584602806162,105.201934167635,0.03521010310629318,101.95096961063628,765.4792633333333,805.767645614035,-802.5166810570363,100.91827998231415,3.1512115583609555e-16
